i,j,o,d,value
i1          ,i8          ,i6          ,i7          ,0.000000002301289
i1          ,i8          ,i6          ,i8          ,0.000009004061391
i1          ,i8          ,i7          ,i1          ,-0.000000000456140
i1          ,i8          ,i7          ,i2          ,0.000000030072102
i1          ,i8          ,i7          ,i3          ,0.000061477934937
i1          ,i8          ,i7          ,i4          ,0.000000089802605
i1          ,i8          ,i7          ,i5          ,0.000000000000000
i1          ,i8          ,i7          ,i6          ,0.000000002280172
i1          ,i8          ,i7          ,i7          ,0.000000000000000
i1          ,i8          ,i7          ,i8          ,0.000549628265228
i1          ,i8          ,i8          ,i1          ,-0.000000001214841
i1          ,i8          ,i8          ,i2          ,0.000000000151965
i1          ,i8          ,i8          ,i3          ,0.000000000415830
i1          ,i8          ,i8          ,i4          ,0.000000000395714
i1          ,i8          ,i8          ,i5          ,0.000000000534693
i1          ,i8          ,i8          ,i6          ,0.000000000000000
i1          ,i8          ,i8          ,i7          ,0.000000000000000
i1          ,i8          ,i8          ,i8          ,0.000000000000000
i2          ,i1          ,i1          ,i1          ,0.000000000000000
i2          ,i1          ,i1          ,i2          ,-0.000000000298765
i2          ,i1          ,i1          ,i3          ,0.000000001899395
i2          ,i1          ,i1          ,i4          ,0.000000001731937
i2          ,i1          ,i1          ,i5          ,0.000000001453241
i2          ,i1          ,i1          ,i6          ,0.000000002860731
i2          ,i1          ,i1          ,i7          ,0.000000001642526
i2          ,i1          ,i1          ,i8          ,0.000000001556556
i2          ,i1          ,i2          ,i1          ,0.000023131089670
i2          ,i1          ,i2          ,i2          ,0.000000000000000
i2          ,i1          ,i2          ,i3          ,0.000000002542737
i2          ,i1          ,i2          ,i4          ,-0.000000002435440
i2          ,i1          ,i2          ,i5          ,0.000000007961734
i2          ,i1          ,i2          ,i6          ,0.000000006454694
i2          ,i1          ,i2          ,i7          ,0.000000298607230
i2          ,i1          ,i2          ,i8          ,0.000000003856116
i2          ,i1          ,i3          ,i1          ,0.000000018098697
i2          ,i1          ,i3          ,i2          ,-0.000000000418582
i2          ,i1          ,i3          ,i3          ,0.000000000000000
i2          ,i1          ,i3          ,i4          ,0.000000002692344
i2          ,i1          ,i3          ,i5          ,0.000000002721817
i2          ,i1          ,i3          ,i6          ,0.000000175573347
i2          ,i1          ,i3          ,i7          ,0.000068378882905
i2          ,i1          ,i3          ,i8          ,0.000000002937967
i2          ,i1          ,i4          ,i1          ,0.000000009373157
i2          ,i1          ,i4          ,i2          ,-0.000000005612456
i2          ,i1          ,i4          ,i3          ,0.000000000205743
i2          ,i1          ,i4          ,i4          ,0.000000000000000
i2          ,i1          ,i4          ,i5          ,0.000000002507589
i2          ,i1          ,i4          ,i6          ,0.000000003773515
i2          ,i1          ,i4          ,i7          ,0.000000199241185
i2          ,i1          ,i4          ,i8          ,0.000000002180239
i2          ,i1          ,i5          ,i1          ,0.000000011120759
i2          ,i1          ,i5          ,i2          ,0.000000000130272
i2          ,i1          ,i5          ,i3          ,0.000000001907528
i2          ,i1          ,i5          ,i4          ,0.000000003458673
i2          ,i1          ,i5          ,i5          ,0.000000000000000
i2          ,i1          ,i5          ,i6          ,0.000000094492032
i2          ,i1          ,i5          ,i7          ,0.000000000000000
i2          ,i1          ,i5          ,i8          ,0.000000002900406
i2          ,i1          ,i6          ,i1          ,0.000000010811139
i2          ,i1          ,i6          ,i2          ,0.000000002459356
i2          ,i1          ,i6          ,i3          ,0.000000037008465
i2          ,i1          ,i6          ,i4          ,0.000000027521475
i2          ,i1          ,i6          ,i5          ,0.000000084200249
i2          ,i1          ,i6          ,i6          ,0.000000000000000
i2          ,i1          ,i6          ,i7          ,0.000000002435822
i2          ,i1          ,i6          ,i8          ,0.000002972445170
i2          ,i1          ,i7          ,i1          ,0.000000008224182
i2          ,i1          ,i7          ,i2          ,0.000000013104825
i2          ,i1          ,i7          ,i3          ,0.000055382357034
i2          ,i1          ,i7          ,i4          ,0.000000098847870
i2          ,i1          ,i7          ,i5          ,0.000000000000000
i2          ,i1          ,i7          ,i6          ,0.000000002410426
i2          ,i1          ,i7          ,i7          ,0.000000000000000
i2          ,i1          ,i7          ,i8          ,0.000178143049549
i2          ,i1          ,i8          ,i1          ,0.000000012419003
i2          ,i1          ,i8          ,i2          ,0.000000000433143
i2          ,i1          ,i8          ,i3          ,0.000000002417279
i2          ,i1          ,i8          ,i4          ,0.000000003724675
i2          ,i1          ,i8          ,i5          ,0.000000003205837
i2          ,i1          ,i8          ,i6          ,0.000012704180906
i2          ,i1          ,i8          ,i7          ,0.000059565371454
i2          ,i1          ,i8          ,i8          ,0.000000000000000
i2          ,i2          ,i1          ,i1          ,0.000000000000000
i2          ,i2          ,i1          ,i2          ,0.000000000000000
i2          ,i2          ,i1          ,i3          ,0.000000000000000
i2          ,i2          ,i1          ,i4          ,0.000000000000000
i2          ,i2          ,i1          ,i5          ,0.000000000000000
i2          ,i2          ,i1          ,i6          ,0.000000000000000
i2          ,i2          ,i1          ,i7          ,0.000000000000000
i2          ,i2          ,i1          ,i8          ,0.000000000000000
i2          ,i2          ,i2          ,i1          ,0.000000000000000
i2          ,i2          ,i2          ,i2          ,0.000000000000000
i2          ,i2          ,i2          ,i3          ,0.000000000000000
i2          ,i2          ,i2          ,i4          ,0.000000000000000
i2          ,i2          ,i2          ,i5          ,0.000000000000000
i2          ,i2          ,i2          ,i6          ,0.000000000000000
i2          ,i2          ,i2          ,i7          ,0.000000000000000
i2          ,i2          ,i2          ,i8          ,0.000000000000000
i2          ,i2          ,i3          ,i1          ,0.000000000000000
i2          ,i2          ,i3          ,i2          ,0.000000000000000
i2          ,i2          ,i3          ,i3          ,0.000000000000000
i2          ,i2          ,i3          ,i4          ,0.000000000000000
i2          ,i2          ,i3          ,i5          ,0.000000000000000
i2          ,i2          ,i3          ,i6          ,0.000000000000000
i2          ,i2          ,i3          ,i7          ,0.000000000000000
i2          ,i2          ,i3          ,i8          ,0.000000000000000
i2          ,i2          ,i4          ,i1          ,0.000000000000000
i2          ,i2          ,i4          ,i2          ,0.000000000000000
i2          ,i2          ,i4          ,i3          ,0.000000000000000
i2          ,i2          ,i4          ,i4          ,0.000000000000000
i2          ,i2          ,i4          ,i5          ,0.000000000000000
i2          ,i2          ,i4          ,i6          ,0.000000000000000
i2          ,i2          ,i4          ,i7          ,0.000000000000000
i2          ,i2          ,i4          ,i8          ,0.000000000000000
i2          ,i2          ,i5          ,i1          ,0.000000000000000
i2          ,i2          ,i5          ,i2          ,0.000000000000000
i2          ,i2          ,i5          ,i3          ,0.000000000000000
i2          ,i2          ,i5          ,i4          ,0.000000000000000
i2          ,i2          ,i5          ,i5          ,0.000000000000000
i2          ,i2          ,i5          ,i6          ,0.000000000000000
i2          ,i2          ,i5          ,i7          ,0.000000000000000
i2          ,i2          ,i5          ,i8          ,0.000000000000000
i2          ,i2          ,i6          ,i1          ,0.000000000000000
i2          ,i2          ,i6          ,i2          ,0.000000000000000
i2          ,i2          ,i6          ,i3          ,0.000000000000000
i2          ,i2          ,i6          ,i4          ,0.000000000000000
i2          ,i2          ,i6          ,i5          ,0.000000000000000
i2          ,i2          ,i6          ,i6          ,0.000000000000000
i2          ,i2          ,i6          ,i7          ,0.000000000000000
i2          ,i2          ,i6          ,i8          ,0.000000000000000
i2          ,i2          ,i7          ,i1          ,0.000000000000000
i2          ,i2          ,i7          ,i2          ,0.000000000000000
i2          ,i2          ,i7          ,i3          ,0.000000000000000
i2          ,i2          ,i7          ,i4          ,0.000000000000000
i2          ,i2          ,i7          ,i5          ,0.000000000000000
i2          ,i2          ,i7          ,i6          ,0.000000000000000
i2          ,i2          ,i7          ,i7          ,0.000000000000000
i2          ,i2          ,i7          ,i8          ,0.000000000000000
i2          ,i2          ,i8          ,i1          ,0.000000000000000
i2          ,i2          ,i8          ,i2          ,0.000000000000000
i2          ,i2          ,i8          ,i3          ,0.000000000000000
i2          ,i2          ,i8          ,i4          ,0.000000000000000
i2          ,i2          ,i8          ,i5          ,0.000000000000000
i2          ,i2          ,i8          ,i6          ,0.000000000000000
i2          ,i2          ,i8          ,i7          ,0.000000000000000
i2          ,i2          ,i8          ,i8          ,0.000000000000000
i2          ,i3          ,i1          ,i1          ,0.000000000000000
